"Region","Technology","Data Type","Year",Electricity statistics
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2007",650432.49
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2008",652601.64
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2009",671355.68
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2010",670977.41
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2011",713836.09
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2012",697958.82
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2013",681229.98
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2014",658181.64
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2015",643125.90
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2016",657138.73
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2017",675242.75
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2018",690791.92
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2019",683324.63
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2020",668441.81
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2021",639988.65
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2022",709532.77
"South America","Hydropower (excl. pumped storage)","Electricity Generation (GWh)","2023",-
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2000",110453.57
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2001",112366.31
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2002",114374.15
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2003",118204.49
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2004",121219.21
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2005",123956.66
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2006",127182.40
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2007",131405.23
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2008",132186.26
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2009",133706.65
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2010",136190.86
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2011",139647.23
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2012",141688.01
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2013",143845.44
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2014",148546.01
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2015",152597.29
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2016",162950.53
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2017",166690.69
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2018",171870.06
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2019",176797.75
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2020",177339.23
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2021",177507.86
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2022",179043.67
"South America","Hydropower (excl. pumped storage)","Electricity Installed Capacity (MW)","2023",179988.03
"South America","Marine energy","Electricity Generation (GWh)","2000",-
"South America","Marine energy","Electricity Generation (GWh)","2001",-
"South America","Marine energy","Electricity Generation (GWh)","2002",-
"South America","Marine energy","Electricity Generation (GWh)","2003",-
"South America","Marine energy","Electricity Generation (GWh)","2004",-
"South America","Marine energy","Electricity Generation (GWh)","2005",-
"South America","Marine energy","Electricity Generation (GWh)","2006",-
"South America","Marine energy","Electricity Generation (GWh)","2007",-
"South America","Marine energy","Electricity Generation (GWh)","2008",-
"South America","Marine energy","Electricity Generation (GWh)","2009",-
"South America","Marine energy","Electricity Generation (GWh)","2010",-
"South America","Marine energy","Electricity Generation (GWh)","2011",-
"South America","Marine energy","Electricity Generation (GWh)","2012",0.09
"South America","Marine energy","Electricity Generation (GWh)","2013",0.09
"South America","Marine energy","Electricity Generation (GWh)","2014",0.11
"South America","Marine energy","Electricity Generation (GWh)","2015",0.09
"South America","Marine energy","Electricity Generation (GWh)","2016",0.04
"South America","Marine energy","Electricity Generation (GWh)","2017",0.04
"South America","Marine energy","Electricity Generation (GWh)","2018",0.04
"South America","Marine energy","Electricity Generation (GWh)","2019",0.04
"South America","Marine energy","Electricity Generation (GWh)","2020",0.04
"South America","Marine energy","Electricity Generation (GWh)","2021",0.04
"South America","Marine energy","Electricity Generation (GWh)","2022",0.04
"South America","Marine energy","Electricity Generation (GWh)","2023",-
"South America","Marine energy","Electricity Installed Capacity (MW)","2000",-
"South America","Marine energy","Electricity Installed Capacity (MW)","2001",-
"South America","Marine energy","Electricity Installed Capacity (MW)","2002",-
"South America","Marine energy","Electricity Installed Capacity (MW)","2003",-
"South America","Marine energy","Electricity Installed Capacity (MW)","2004",-
"South America","Marine energy","Electricity Installed Capacity (MW)","2005",-
"South America","Marine energy","Electricity Installed Capacity (MW)","2006",-
"South America","Marine energy","Electricity Installed Capacity (MW)","2007",-
"South America","Marine energy","Electricity Installed Capacity (MW)","2008",-
"South America","Marine energy","Electricity Installed Capacity (MW)","2009",-
"South America","Marine energy","Electricity Installed Capacity (MW)","2010",-
"South America","Marine energy","Electricity Installed Capacity (MW)","2011",-
"South America","Marine energy","Electricity Installed Capacity (MW)","2012",0.10
"South America","Marine energy","Electricity Installed Capacity (MW)","2013",0.10
"South America","Marine energy","Electricity Installed Capacity (MW)","2014",0.15
"South America","Marine energy","Electricity Installed Capacity (MW)","2015",0.05
"South America","Marine energy","Electricity Installed Capacity (MW)","2016",0.05
"South America","Marine energy","Electricity Installed Capacity (MW)","2017",0.05
"South America","Marine energy","Electricity Installed Capacity (MW)","2018",0.05
"South America","Marine energy","Electricity Installed Capacity (MW)","2019",0.05
"South America","Marine energy","Electricity Installed Capacity (MW)","2020",0.05
"South America","Marine energy","Electricity Installed Capacity (MW)","2021",0.05
"South America","Marine energy","Electricity Installed Capacity (MW)","2022",0.05
"South America","Marine energy","Electricity Installed Capacity (MW)","2023",0.05
"South America","Bioenergy","Electricity Generation (GWh)","2000",10320.90
"South America","Bioenergy","Electricity Generation (GWh)","2001",12669.57
"South America","Bioenergy","Electricity Generation (GWh)","2002",13984.07
"South America","Bioenergy","Electricity Generation (GWh)","2003",15674.10
"South America","Bioenergy","Electricity Generation (GWh)","2004",16620.81
"South America","Bioenergy","Electricity Generation (GWh)","2005",17665.87
"South America","Bioenergy","Electricity Generation (GWh)","2006",18295.40
"South America","Bioenergy","Electricity Generation (GWh)","2007",22940.60
"South America","Bioenergy","Electricity Generation (GWh)","2008",25508.62
"South America","Bioenergy","Electricity Generation (GWh)","2009",30086.94
"South America","Bioenergy","Electricity Generation (GWh)","2010",37293.38
"South America","Bioenergy","Electricity Generation (GWh)","2011",40923.61
"South America","Bioenergy","Electricity Generation (GWh)","2012",44468.48
"South America","Bioenergy","Electricity Generation (GWh)","2013",50959.15
"South America","Bioenergy","Electricity Generation (GWh)","2014",57228.10
"South America","Bioenergy","Electricity Generation (GWh)","2015",60517.14
"South America","Bioenergy","Electricity Generation (GWh)","2016",62658.07
"South America","Bioenergy","Electricity Generation (GWh)","2017",64514.74
"South America","Bioenergy","Electricity Generation (GWh)","2018",65709.71
"South America","Bioenergy","Electricity Generation (GWh)","2019",66377.12
"South America","Bioenergy","Electricity Generation (GWh)","2020",71071.51
"South America","Bioenergy","Electricity Generation (GWh)","2021",68725.77
"South America","Bioenergy","Electricity Generation (GWh)","2022",67002.44
"South America","Bioenergy","Electricity Generation (GWh)","2023",-
"South America","Bioenergy","Electricity Installed Capacity (MW)","2000",2964.26
"South America","Bioenergy","Electricity Installed Capacity (MW)","2001",2968.38
"South America","Bioenergy","Electricity Installed Capacity (MW)","2002",2993.93
"South America","Bioenergy","Electricity Installed Capacity (MW)","2003",3065.21
"South America","Bioenergy","Electricity Installed Capacity (MW)","2004",3624.84
"South America","Bioenergy","Electricity Installed Capacity (MW)","2005",3896.28
"South America","Bioenergy","Electricity Installed Capacity (MW)","2006",4286.68
"South America","Bioenergy","Electricity Installed Capacity (MW)","2007",4885.88
"South America","Bioenergy","Electricity Installed Capacity (MW)","2008",5926.29
"South America","Bioenergy","Electricity Installed Capacity (MW)","2009",7005.29
"South America","Bioenergy","Electricity Installed Capacity (MW)","2010",9384.95
"South America","Bioenergy","Electricity Installed Capacity (MW)","2011",10524.81
"South America","Bioenergy","Electricity Installed Capacity (MW)","2012",11754.64
"South America","Bioenergy","Electricity Installed Capacity (MW)","2013",14073.26
"South America","Bioenergy","Electricity Installed Capacity (MW)","2014",14545.05
"South America","Bioenergy","Electricity Installed Capacity (MW)","2015",15225.63
"South America","Bioenergy","Electricity Installed Capacity (MW)","2016",16113.26
"South America","Bioenergy","Electricity Installed Capacity (MW)","2017",16593.84
"South America","Bioenergy","Electricity Installed Capacity (MW)","2018",16891.61
"South America","Bioenergy","Electricity Installed Capacity (MW)","2019",17483.06
"South America","Bioenergy","Electricity Installed Capacity (MW)","2020",17858.55
"South America","Bioenergy","Electricity Installed Capacity (MW)","2021",18621.90
"South America","Bioenergy","Electricity Installed Capacity (MW)","2022",19551.51
"South America","Bioenergy","Electricity Installed Capacity (MW)","2023",20348.00
"South America","Geothermal energy","Electricity Generation (GWh)","2000",4.00
"South America","Geothermal energy","Electricity Generation (GWh)","2001",4.00
"South America","Geothermal energy","Electricity Generation (GWh)","2002",4.00
"South America","Geothermal energy","Electricity Generation (GWh)","2003",4.00
"South America","Geothermal energy","Electricity Generation (GWh)","2004",4.00
"South America","Geothermal energy","Electricity Generation (GWh)","2005",4.00
"South America","Geothermal energy","Electricity Generation (GWh)","2006",4.00
"South America","Geothermal energy","Electricity Generation (GWh)","2007",4.00
